Id,SalePrice
1725,245683.74166810475
1726,184571.63497910026
1727,153956.5182700204
1728,180340.6298742119
1729,165081.72885180562
1730,155431.87680823338
1731,122481.24454854002
1732,134783.90985038233
1733,116948.00136805946
1734,123603.0188943292
1735,131038.57870692547
1736,112911.56952756837
1737,308422.68050745584
1738,233948.61630344368
1739,251546.9799396182
1740,216663.26819649152
1741,192267.83431132935
1742,172677.8378375625
1743,180820.37038310518
1744,316638.3811311803
1745,209939.17239336227
1746,192253.10236566837
1747,216835.6868200366
1748,220519.46876094645
1749,146543.93840494068
1750,124972.16041953869
1751,244745.06667714813
1752,120278.82985509475
1753,149344.6332106086
1754,198344.7272512577
1755,165725.42740369373
1756,128853.92954553067
1757,123370.84068830109
1758,146339.34447965855
1759,160310.1324209
1760,161386.17178370344
1761,142786.1324683336
1762,177547.50612783973
1763,180042.91655164963
1764,119643.13896979924
1765,145281.53157437194
1766,191159.7881406825
1767,214156.41380480834
1768,143416.97122790045
1769,175868.3451559954
1770,152508.10864933504
1771,123348.55381349279
1772,135047.15412239748
1773,127275.00208727623
1774,145710.2966503309
1775,148123.68679115738
1776,126054.03695774772
1777,114390.84233946777
1778,141991.9321840806
1779,122653.01985087476
1780,173504.6904008721
1781,128465.97983707445
1782,94218.61617829688
1783,136066.3820620356
1784,104460.7894289016
1785,122539.11762618678
1786,147503.80181091776
1787,166622.71935806886
1788,63396.20082825861
1789,100731.01846628761
1790,86018.5615719067
1791,191901.98079890988
1792,153626.80019455877
1793,132308.13181072194
1794,152345.61450998072
1795,137465.9228177286
1796,127935.47350580874
1797,113221.13360978046
1798,125482.59766052672
1799,113468.51429351784
1800,131860.2336071317
1801,121358.84244326907
1802,133977.77009725635
1803,151595.12691478318
1804,142498.61419959256
1805,140296.53926427892
1806,119401.94870002223
1807,129688.28392240006
1808,120475.68221348568
1809,118422.76058036687
1810,138071.54619148234
1811,88460.16722234557
1812,93290.79168168262
1813,121320.44412482344
1814,99958.11497880003
1815,58726.233104831874
1816,102141.73467900476
1817,108661.61805495879
1818,142415.8064041251
1819,131016.93074658138
1820,59808.20795606577
1821,115035.26884970425
1822,150724.7625981345
1823,47417.92277403393
1824,127538.33226269596
1825,135901.77880527853
1826,106426.96508610656
1827,100495.96176927739
1828,130552.53449617703
1829,119728.42203996019
1830,140490.75230303014
1831,139604.56997211397
1832,81103.68553019481
1833,142527.80223955947
1834,122355.0077540972
1835,122238.3559131315
1836,126648.12038740152
1837,89734.23237250696
1838,124222.5277708635
1839,102330.53863025675
1840,136612.84314250393
1841,132441.0244725694
1842,90249.87005697183
1843,130513.94188127732
1844,137760.27249973972
1845,142369.3808118546
1846,156486.70778365023
1847,166298.3399037865
1848,57690.48774646359
1849,109925.19597041933
1850,121567.59019246892
1851,158407.44131318334
1852,131717.54740148707
1853,130549.25440196434
1854,170841.50564052127
1855,144418.8418876837
1856,225486.57270255228
1857,149354.44144668817
1858,135825.87082176743
1859,119514.78792609903
1860,149914.33174083082
1861,119332.72721989504
1862,332431.9182970673
1863,319743.4093459485
1864,319761.9060949537
1865,336589.3870435499
1866,326370.8277956442
1867,226654.026390335
1868,295198.5521277945
1869,203591.93365410971
1870,225496.27598057463
1871,245460.96389715545
1872,170377.81727506983
1873,248655.6733233626
1874,148324.99812066052
1875,202038.6197884495
1876,198115.7172462366
1877,211745.9987920861
1878,199154.5613620207
1879,127379.60191162792
1880,132422.42097672058
1881,242349.76319726408
1882,245535.37367427722
1883,188281.8419560163
1884,201667.5698893639
1885,232302.47134649023
1886,282953.81583214947
1887,210758.83197545772
1888,269472.28710964444
1889,164532.03331462326
1890,118836.51427795377
1891,127858.77030725268
1892,105074.63984813463
1893,129226.01436002897
1894,127015.71963203631
1895,140009.95502879028
1896,129591.53727065492
1897,119033.18636043693
1898,114119.05782537683
1899,158094.37447747512
1900,150489.18422897375
1901,171597.43176638198
1902,147311.6178516227
1903,223695.97708941618
1904,140857.56258503435
1905,196278.34203207164
1906,132310.8308768581
1907,208816.198568507
1908,110929.49720345924
1909,138435.46415623848
1910,123769.81680151843
1911,212086.7744853311
1912,327685.48791641294
1913,146110.79269430478
1914,59650.77334754794
1915,310899.9242352466
1916,69494.27356423094
1917,251488.17669298602
1918,141833.88180225133
1919,171135.78805468988
1920,147085.20584180206
1921,395654.25728053227
1922,310237.18267926143
1923,226899.9233127595
1924,231890.8301668622
1925,194912.60695416154
1926,383821.23342554853
1927,133953.33124683826
1928,155640.15960025572
1929,125744.71138510402
1930,129604.09464863536
1931,141173.49045072932
1932,134642.6393958133
1933,179810.6056580027
1934,179521.77576772857
1935,169282.12166359607
1936,184095.25372742736
1937,180374.20233870824
1938,165326.82681102626
1939,250346.99455526983
1940,189158.00677035606
1941,168571.57620829626
1942,179622.9159614775
1943,207787.4115303738
1944,360370.1372313717
1945,381130.81388381583
1946,135225.59394362968
1947,300147.7798735696
1948,168484.73910365748
1949,243051.5264760363
1950,185999.3395617589
1951,255946.53636636157
1952,211329.569619265
1953,170552.04603468307
1954,181768.31905836746
1955,133623.39388955655
1956,314902.3407386732
1957,149977.4147305178
1958,304285.80531445186
1959,144418.35845838016
1960,114741.9865535913
1961,125469.9082183865
1962,99236.329131845
1963,105970.11265061461
1964,107374.47726456795
1965,149119.06124935456
1966,140924.1795907454
1967,288659.8250085825
1968,417067.5740989769
1969,374731.41611382144
1970,418151.5882250334
1971,458995.09378901834
1972,382991.64296853717
1973,265827.3934318366
1974,338765.7138699739
1975,513071.80508763343
1976,270226.1640967716
1977,353653.00365529454
1978,347675.0255270257
1979,327332.2920132509
1980,199331.01231080008
1981,351217.4094964819
1982,219589.94039397073
1983,204400.16183516762
1984,169134.1347092055
1985,215087.7696780155
1986,214189.82648046868
1987,179658.40908320475
1988,174789.5218237037
1989,192069.35514325005
1990,211491.94301082226
1991,231614.19018549705
1992,212974.93235002374
1993,170429.23198115843
1994,231752.41132008386
1995,185816.01315473518
1996,254319.7576425312
1997,312406.1968850915
1998,320494.9868999997
1999,273614.2604162972
2000,312561.5536288294
2001,272097.9253028842
2002,240570.0638996611
2003,255316.83245779324
2004,281719.3624142343
2005,225699.25460287285
2006,223841.90199036393
2007,241615.3032755122
2008,220616.4209537066
2009,192789.60483942812
2010,189288.1893479878
2011,133504.23263678412
2012,172775.69593388727
2013,182080.40348707495
2014,185904.9141665522
2015,209204.0008210839
2016,191494.27177150242
2017,196211.54448381535
2018,123447.34936765247
2019,133105.09983978662
2020,102687.99940646482
2021,109181.77353351696
2022,174624.21746193507
2023,139031.3840195767
2024,255872.6375181276
2025,343386.8084957099
2026,178226.05429445018
2027,158653.5633411273
2028,149950.06583228052
2029,168748.31646260008
2030,268276.0880219819
2031,235032.9971841951
2032,257786.731973365
2033,263755.85033331055
2034,171921.34678089892
2035,218565.3849448339
2036,200270.73085273473
2037,212147.89840506244
2038,312250.06869619305
2039,222640.19160515093
2040,284875.3539920632
2041,297571.1823246791
2042,203158.18614458767
2043,174638.77887560092
2044,166456.57255710015
2045,213511.02899622754
2046,152364.1787661088
2047,143486.11461057776
2048,138550.36816181167
2049,144865.68912547146
2050,178936.36899552844
2051,106680.66883144135
2052,125224.69436784988
2053,146513.21545064863
2054,96819.86263187649
2055,155207.33680570248
2056,141856.54210727738
2057,116375.82379993532
2058,214282.05514689736
2059,133163.79244732187
2060,166883.0070816982
2061,177679.77126981184
2062,132520.29524420208
2063,121238.53795988866
2064,142607.0200967992
2065,119773.59030533575
2066,161819.19736203976
2067,109964.23882566392
2068,148279.30318798384
2069,84654.15467174831
2070,116650.23741685171
2071,100736.26170596003
2072,135911.7370705654
2073,133882.2699042187
2074,188983.29616109683
2075,140715.70148187797
2076,121582.7467633922
2077,159085.64546114713
2078,127669.3112101553
2079,132419.15810432876
2080,120452.62813529612
2081,128770.43956810348
2082,116205.12903757319
2083,146877.33325204425
2084,115008.92865719192
2085,119543.62256452173
2086,100768.46918167316
2087,114093.23090230588
2088,93771.09042741478
2089,86475.94844069454
2090,120895.90775602983
2091,108056.95492108403
2092,116212.8057801264
2093,107383.71700538218
2094,114942.2763538132
2095,149661.135940578
2096,82398.20845897023
2097,97874.6309836669
2098,145709.77156034368
2099,58063.52972682597
2100,70568.07445371062
2101,110377.39738204019
2102,122757.77564911712
2103,106133.43264244855
2104,135975.7610062406
2105,124526.1409695836
2106,65029.90784959301
2107,199702.79789735714
2108,113230.04681636956
2109,105934.55777870766
2110,124448.61969448483
2111,138047.39984151148
2112,135377.36253116687
2113,117029.02240834283
2114,118392.05819010937
2115,160917.35414398956
2116,116616.62865515644
2117,144324.02410597506
2118,128359.7189668651
2119,114271.87870971246
2120,114002.75356691694
2121,104863.50137141766
2122,115140.08061800893
2123,86331.19352533501
2124,160079.87974175168
2125,125769.87018060751
2126,147312.6562162387
2127,160479.03005357954
2128,125578.0297586936
2129,97489.41656818349
2130,133317.45403852334
2131,150539.30225137746
2132,108307.1165120163
2133,126858.20423638701
2134,125906.70994603072
2135,100542.41177685295
2136,75083.64369379538
2137,102445.21883000176
2138,128675.94903687667
2139,147749.15851750397
2140,138838.06459530542
2141,150951.2773410201
2142,126518.2165902114
2143,145876.0282173346
2144,120343.91146131567
2145,138399.8773271112
2146,158068.25224534454
2147,142390.08287344268
2148,133450.48608924626
2149,148759.34829648482
2150,221929.5185823938
2151,125016.50052573244
2152,161538.33304142283
2153,165045.64441905776
2154,101674.6885505831
2155,137486.48275440402
2156,256492.1233631326
2157,234181.14507285893
2158,240879.8663653182
2159,210469.50506501706
2160,181719.98071551352
2161,238185.3808890087
2162,380072.18358631164
2163,355074.1903862982
2164,250455.78697349923
2165,203780.57467276807
2166,156178.40142980096
2167,217454.89246624126
2168,196236.45667709544
2169,197744.91340346003
2170,217152.8971335798
2171,149309.34342982573
2172,128498.63407629255
2173,162662.7026812954
2174,228513.3923186913
2175,309578.71655639197
2176,311110.2790502187
2177,250327.30816474636
2178,210895.55952785173
2179,139110.3709807067
2180,207562.12635621373
2181,189975.48349545512
2182,221847.00640993012
2183,186103.4463247031
2184,119000.64705841723
2185,116783.75472597219
2186,146130.20241598733
2187,155793.3443598231
2188,152714.0819888303
2189,266821.5752463933
2190,81458.35044560806
2191,79957.14079984342
2192,88901.26844283598
2193,107205.15031765119
2194,104081.42622802613
2195,114570.63381044785
2196,103857.6210238999
2197,120421.27780302454
2198,166991.22468996808
2199,183900.61812186078
2200,147881.182130881
2201,140649.87391304123
2202,216049.66698307497
2203,145344.08285098936
2204,177529.65193563973
2205,114879.94576350917
2206,137345.28831937077
2207,225824.2357382099
2208,259824.67437870783
2209,237190.3422187257
2210,123553.24090367291
2211,116000.88712143572
2212,120132.9667738664
2213,106747.78342319847
2214,130854.87086278817
2215,101277.60658749647
2216,148943.24454123838
2217,74858.95345209699
2218,72299.61774549131
2219,66319.23987631737
2220,62813.75554534069
2221,310129.2010117284
2222,270920.3699929543
2223,279863.24293597304
2224,208010.6211695086
2225,121588.25469264993
2226,183741.3562330489
2227,203270.5006250775
2228,260655.9025589318
2229,256817.96514777397
2230,146854.28900836475
2231,214183.03943323228
2232,174162.18293188888
2233,174951.30461805713
2234,242079.8980726187
2235,218514.43115794938
2236,259139.74351300774
2237,331441.6587375022
2238,198648.1008382966
2239,101373.13886633045
2240,159960.23858542842
2241,159058.87664866488
2242,123945.73144985142
2243,126687.46760226553
2244,101288.16967895514
2245,99704.89557392833
2246,141367.19690111783
2247,107459.96284346769
2248,124512.76316330899
2249,123451.69290590957
2250,129614.54080465322
2251,106586.03352237956
2252,177230.2765841019
2253,153983.9769921335
2254,175328.38429654765
2255,181680.9123303044
2256,179765.78458484396
2257,209667.18696928135
2258,165426.27320615688
2259,176766.02815714915
2260,148354.80289292504
2261,187254.1141930096
2262,208491.46519013247
2263,377521.83331202343
2264,495766.85940149846
2265,157510.96495241887
2266,293794.76313635864
2267,363180.1124827479
2268,416241.3379184262
2269,147637.2968069979
2270,195006.56104436572
2271,223503.0178165594
2272,201273.1905630501
2273,160069.69314098955
2274,179337.10026492836
2275,155280.74267888445
2276,193273.31635164592
2277,182780.37655378494
2278,140904.17712380868
2279,128338.9030543248
2280,111348.42989186736
2281,162936.55859208936
2282,184270.66530968389
2283,106624.48093487616
2284,115415.85069832853
2285,143511.542284748
2286,124334.42167976254
2287,359582.97234733024
2288,271286.537541153
2289,362783.51970708015
2290,467573.6628713648
2291,335480.50803023693
2292,417678.65101238934
2293,484963.44096533844
2294,407185.82566034724
2295,507722.8165170148
2296,284168.1948136409
2297,329323.3562207066
2298,325991.8563314136
2299,374878.4493705298
2300,332563.75172776624
2301,305073.71204443707
2302,242377.7551086492
2303,239783.38570627113
2304,250275.20113728713
2305,190246.16020456553
2306,183024.3616242335
2307,189760.1825666004
2308,227435.74288159903
2309,283045.93237186654
2310,213257.20268774283
2311,200972.35197313924
2312,172398.8082951373
2313,170215.33304849482
2314,175261.9981670817
2315,182188.3274842464
2316,195151.56317000673
2317,183182.7809267673
2318,180340.8245613161
2319,185206.28204298657
2320,188557.81874474965
2321,235625.54665680992
2322,183916.18837097398
2323,182931.50132218018
2324,177131.60440336147
2325,211699.0604373069
2326,171780.6122525675
2327,207235.67282203067
2328,225133.0340257091
2329,191872.86094604217
2330,179920.08666551122
2331,351770.4391014731
2332,389906.7545825486
2333,324450.4531277356
2334,249977.42716573388
2335,280397.50360936724
2336,318638.0511873602
2337,194733.1927931562
2338,269126.533157752
2339,209615.886569876
2340,408946.13366521074
2341,212788.91351935006
2342,231687.58585469084
2343,225019.58402648
2344,206654.3840933293
2345,234627.69493576413
2346,215321.06800327374
2347,196927.75083679237
2348,239200.37275319677
2349,176419.52160819617
2350,308058.86838878697
2351,257413.62959322814
2352,245777.17023157267
2353,237490.8652591541
2354,133559.53531240256
2355,140574.1895042826
2356,148964.55604840518
2357,191949.6645207238
2358,194495.219907157
2359,130720.37865188194
2360,117111.29804579115
2361,145400.47803013655
2362,270124.5698500989
2363,135679.64479971203
2364,156922.72261357913
2365,217168.53391178482
2366,200765.2910012345
2367,230349.90763026848
2368,220062.53404862675
2369,222640.45512866034
2370,169420.40257988957
2371,165207.51263868052
2372,189455.88260092135
2373,283703.15375352633
2374,320811.0407034137
2375,243143.2539088559
2376,294972.5092532766
2377,342456.2196914988
2378,148442.28886624478
2379,201048.28875423654
2380,148939.37189473867
2381,169137.7668103971
2382,203026.03642010983
2383,203230.71269576933
2384,249701.80416034636
2385,163830.6561982183
2386,136434.40952663714
2387,133484.48275902745
2388,98806.040789422
2389,125469.77311493293
2390,151217.05537364262
2391,147322.17530787984
2392,116581.75859303428
2393,177720.53604582726
2394,140122.8120106265
2395,206819.03571803166
2396,140646.33360606612
2397,215611.271570683
2398,129417.19364347523
2399,65688.83580605529
2400,66614.49626760092
2401,122116.05948238859
2402,136671.92734592085
2403,146273.62434134385
2404,147380.07101914118
2405,161559.16374051527
2406,142698.17489139285
2407,128402.38464918037
2408,146506.4792501386
2409,122913.61565159839
2410,167369.0809022633
2411,117555.1268927173
2412,151748.58770108345
2413,132767.3109717647
2414,147059.05536526104
2415,140380.06883133706
2416,128324.2226645189
2417,134803.87510228888
2418,131623.2792874354
2419,129556.5877485644
2420,125793.97935311396
2421,147849.6517852353
2422,106031.86447779152
2423,111600.71545674438
2424,159189.83206032036
2425,182057.74410802624
2426,130646.10701178685
2427,130266.92591735751
2428,174447.7036571197
2429,115246.83795082616
2430,134334.17067808966
2431,110167.23555708905
2432,147596.9505600364
2433,145959.2919956653
2434,137708.54967437865
2435,151239.61259550223
2436,110996.46538872333
2437,106139.1061650868
2438,126220.93709043972
2439,102641.89002190139
2440,122893.48244414986
2441,93199.28375596259
2442,99764.0362456429
2443,126731.56640366174
2444,128530.83179122904
2445,85589.22783685986
2446,133473.51531365415
2447,176153.42185233365
2448,127765.33006946984
2449,108471.6554380031
2450,150600.8132127309
2451,121943.13609571781
2452,199325.62016908624
2453,94223.92570836718
2454,117075.2140922294
2455,116834.34561094304
2456,131088.25754889104
2457,131945.73410731877
2458,131486.85934185097
2459,108207.62552225843
2460,136996.05880763874
2461,122260.0200441004
2462,129253.57452911619
2463,125495.69370477351
2464,170271.00780937696
2465,142176.34830200282
2466,121615.29003293326
2467,129047.552428456
2468,83207.63744226293
2469,82674.13092548316
2470,187251.15932076803
2471,206768.06140107627
2472,170385.65201507273
2473,116352.92732879272
2474,78942.26161697958
2475,214539.56831171253
2476,115329.45065042688
2477,125345.2539789083
2478,150210.24511016434
2479,102867.8974559182
2480,143559.8253576933
2481,119251.46335618684
2482,126253.42705631028
2483,112097.54210346306
2484,121775.93658971503
2485,125828.90617702056
2486,152714.1479749765
2487,171273.9222060764
2488,160668.78513747768
2489,150003.56642881592
2490,139478.2881041488
2491,89852.72778151662
2492,189918.32113832905
2493,144788.94405018646
2494,148024.0935300769
2495,85925.98036797091
2496,244883.113355759
2497,155356.95545064355
2498,115976.86341556883
2499,88205.20340060045
2500,125305.26825443162
2501,138606.04773007968
2502,140622.22011116814
2503,93958.09838389239
2504,163514.6128102188
2505,231603.21521473993
2506,253174.8394770779
2507,283811.5725775965
2508,253747.26787465392
2509,211255.20795436724
2510,222573.45030541415
2511,175445.3033017788
2512,196580.54300652823
2513,222441.11909423806
2514,249295.25672099614
2515,149170.2682241162
2516,172625.19220139593
2517,145494.81114220712
2518,153281.10810676301
2519,227906.71706097908
2520,223268.80900700312
2521,189034.4899339306
2522,224021.63676473833
2523,119717.46043045595
2524,136956.2967586121
2525,143826.39107167174
2526,139886.34162579975
2527,116029.69333957935
2528,133524.78793631628
2529,135935.34375612915
2530,121140.05631313822
2531,238932.7588916029
2532,228779.75824590586
2533,194004.8415580905
2534,224048.50675972356
2535,302751.0847035077
2536,231588.94398273798
2537,236988.68556383773
2538,186697.4929410229
2539,186395.94044048843
2540,177545.32281077543
2541,182880.91593480273
2542,162016.19896637087
2543,122554.43653047504
2544,121937.08139986727
2545,136034.1368031754
2546,131066.98148602596
2547,135829.23503569647
2548,152759.72559731564
2549,153718.84192184213
2550,1031766.8002443507
2551,135683.41884670165
2552,126709.20955567961
2553,77021.34254555337
2554,93287.52299331133
2555,120167.02936984955
2556,104928.02851494597
2557,110204.92300394869
2558,138891.8720375429
2559,143611.70741697348
2560,146368.4417215676
2561,149958.78330842726
2562,138405.96190197853
2563,148031.18522103943
2564,197806.7508010261
2565,141264.58461456173
2566,154102.80030319263
2567,141354.32923020946
2568,186074.2377153962
2569,222698.0061510771
2570,119152.028917437
2571,183603.39427185812
2572,153856.0865631783
2573,220339.5242917779
2574,272773.7440202425
2575,132770.9527292271
2576,113626.64216783289
2577,144359.0510243022
2578,86413.70155721091
2579,64125.87493133141
2580,92531.89535045795
2581,98266.1927992959
2582,100723.60052159827
2583,273722.12751618796
2584,167691.30448119348
2585,181393.92732194444
2586,218701.53180234384
2587,202854.19476169808
2588,144017.15381573586
2589,153940.85091869562
2590,204809.8280971922
2591,210440.0967219527
2592,212212.3078519729
2593,260350.03726805118
2594,179183.12676805546
2595,202871.9368019733
2596,294868.593984807
2597,187243.30989983786
2598,274705.77963875665
2599,326936.15421868395
2600,141189.6247149031
2601,144306.93682472856
2602,84940.60964115424
2603,95024.64366984704
2604,88544.77136000848
2605,81977.94681005421
2606,149728.53734048986
2607,204241.0155810701
2608,188824.68402853372
2609,174957.35373263474
2610,109195.73001056782
2611,114577.14254744095
2612,157430.66766510773
2613,129972.75314601313
2614,122771.18437922902
2615,158162.10631414788
2616,147336.62027258927
2617,185951.3252771576
2618,194744.49692256076
2619,195438.1142891845
2620,185903.1242511178
2621,174948.01306099643
2622,176379.11902149516
2623,249297.66712159384
2624,305632.61865786545
2625,304507.6259331232
2626,171145.99074991554
2627,169005.45753736288
2628,489332.58604147454
2629,514536.59058940934
2630,369206.96350865124
2631,516598.29758405936
2632,436709.2090854058
2633,296818.05294507614
2634,408349.1974909636
2635,156970.89596957725
2636,175148.06453489675
2637,176590.18745338204
2638,259452.26164859804
2639,181636.48300478712
2640,147620.09068787654
2641,105385.8737546585
2642,185422.38553087774
2643,105529.08477137925
2644,125202.71378460531
2645,109618.3136779309
2646,98357.5601166072
2647,104542.41579139497
2648,144209.09949430724
2649,145888.48543974228
2650,135893.4817657717
2651,143178.20703341562
2652,437494.443634131
2653,242424.48031030758
2654,250694.533401707
2655,395940.4939505673
2656,321393.5505091873
2657,362295.5063961154
2658,309051.8593318961
2659,293723.8813889785
2660,367298.96587886394
2661,341273.6735485353
2662,350413.1254079961
2663,289385.69599502697
2664,273328.0878169829
2665,323403.7416371356
2666,282390.37499052257
2667,170139.07561610447
2668,181837.02476400475
2669,173867.38630071562
2670,278606.5320569928
2671,188697.5506823424
2672,196942.07570968705
2673,203973.88739969066
2674,201694.45233786796
2675,171709.85858717377
2676,191405.93014141385
2677,195071.72424980073
2678,245794.79591750802
2679,274120.4436810919
2680,286284.32111893466
2681,417759.73628141586
2682,322015.7241310872
2683,521486.76133441285
2684,304119.496490918
2685,331412.30826061155
2686,256269.34354298687
2687,320260.0740366482
2688,214007.03227676434
2689,208790.49627110612
2690,467235.8626823498
2691,184023.06796489324
2692,131624.587801116
2693,195655.46954960134
2694,130325.96691367324
2695,191115.00990577223
2696,185667.21075699327
2697,184310.06428185658
2698,189086.8367557483
2699,170501.18935064785
2700,155154.55695476764
2701,151111.76943165823
2702,115463.80068136512
2703,126332.88037135631
2704,136661.35909478326
2705,118248.15957428329
2706,115414.12121776477
2707,124888.70176203607
2708,133324.8750946856
2709,101162.44634040566
2710,127158.5957838324
2711,268774.61561109667
2712,377737.80527562066
2713,172381.2638843004
2714,152358.2443308678
2715,167915.41764178823
2716,148675.10871270727
2717,189058.62668648895
2718,225126.77764153964
2719,157678.04759133043
2720,173712.63130658047
2721,134119.42087806473
2722,161021.7164188036
2723,139107.62511197524
2724,126283.27316460761
2725,129953.59646490468
2726,149278.3015424707
2727,169471.01360997715
2728,179336.7482708912
2729,148891.96664315416
2730,145738.9649968022
2731,137935.68938453158
2732,130937.62235040536
2733,154818.2455030428
2734,142771.6632608804
